# RandomSeed is not predefined. Generated seed value:  2729699525972299324
# variable_neighborhood_search started at: 2024-07-08 00:41:39.487394
# Execution parameters: {'algorithm': 'variable_neighborhood_search', 'writeToOutputFile': True, 'outputFilePath': 'opt/single_objective/comb/ones_count_max_problem/outputs/dimension_10.csv', 'outputFileNameAppendTimeStamp': True, 'outputFields': 'iteration, evaluation, best_solution.string_representation()', 'outputMoments': 'after_algorithm, after_iteration', 'inputFilePath': 'opt/single_objective/comb/ones_count_max_problem/inputs/dimension_10.txt', 'inputFormat': 'txt', 'finishCriteria': 'evaluations & seconds', 'finishEvaluationsMax': 3000, 'finishIterationsMax': 0, 'finishSecondsMax': 3, 'randomSeed': 0, 'solutionEvaluationCacheIsUsed': True, 'solutionEvaluationCacheMaxSize': 100000, 'solutionDistanceCalculationCacheIsUsed': True, 'solutionDistanceCalculationCacheMaxSize': 300000, 'additionalStatisticsIsActive': True, 'additionalStatisticsKeep': 'none', 'additionalStatisticsMaxLocalOptimaCount': 5, 'kMin': 1, 'kMax': 3, 'shakingType': 'standard', 'localSearchType': 'standardBestImprovement', 'solutionType': 'int', 'log': 'warning'}
iteration	evaluation	step_name	best_solution.string_representation()	best_solution.fitness_value	best_solution.objective_value	best_solution.is_feasible	 evaluation	 best_solution.string_representation()	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
1	1169	a_i	0b1111111111	10	10	True	
