# RandomSeed is not predefined. Generated seed value:  7703611907613537786
# variable_neighborhood_search started at: 2024-06-30 23:54:29.154213
# Execution parameters: {'algorithm': 'variable_neighborhood_search', 'writeToOutputFile': True, 'outputFilePath': 'opt/single_objective/comb/ones_count_max_problem/outputs/dimension_10.csv', 'outputFileNameAppendTimeStamp': True, 'outputFields': 'iteration, evaluation, best_solution.string_representation()', 'outputMoments': 'after_algorithm, after_iteration', 'inputFilePath': 'opt/single_objective/comb/ones_count_max_problem/inputs/dimension_10.txt', 'inputFormat': 'txt', 'finishCriteria': 'evaluations & seconds', 'finishEvaluationsMax': 3000, 'finishIterationsMax': 0, 'finishSecondsMax': 0, 'randomSeed': 0, 'solutionEvaluationCacheIsUsed': True, 'solutionEvaluationCacheMaxSize': 100000, 'solutionDistanceCalculationCacheIsUsed': True, 'solutionDistanceCalculationCacheMaxSize': 300000, 'additionalStatisticsIsActive': True, 'additionalStatisticsKeep': 'none', 'additionalStatisticsMaxLocalOptimaCount': 5, 'kMin': 1, 'kMax': 3, 'localSearchType': 'localSearchBestImprovement', 'solutionType': 'int', 'log': 'warning'}
iteration	evaluation	step_name	best_solution.string_representation()	best_solution.fitness_value	best_solution.objective_value	best_solution.is_feasible	 evaluation	 best_solution.string_representation()	
1	1169	a_i	0b1111111111	10	10	True	
2	1170	a_i	0b1111111111	10	10	True	
3	1171	a_i	0b1111111111	10	10	True	
4	1172	a_i	0b1111111111	10	10	True	
5	1173	a_i	0b1111111111	10	10	True	
6	1174	a_i	0b1111111111	10	10	True	
7	1175	a_i	0b1111111111	10	10	True	
8	1176	a_i	0b1111111111	10	10	True	
9	1177	a_i	0b1111111111	10	10	True	
10	1178	a_i	0b1111111111	10	10	True	
11	1179	a_i	0b1111111111	10	10	True	
12	1180	a_i	0b1111111111	10	10	True	
13	1181	a_i	0b1111111111	10	10	True	
14	1182	a_i	0b1111111111	10	10	True	
15	1183	a_i	0b1111111111	10	10	True	
16	1184	a_i	0b1111111111	10	10	True	
17	1185	a_i	0b1111111111	10	10	True	
18	1186	a_i	0b1111111111	10	10	True	
19	1187	a_i	0b1111111111	10	10	True	
20	1188	a_i	0b1111111111	10	10	True	
21	1189	a_i	0b1111111111	10	10	True	
22	1190	a_i	0b1111111111	10	10	True	
23	1191	a_i	0b1111111111	10	10	True	
24	1192	a_i	0b1111111111	10	10	True	
25	1193	a_i	0b1111111111	10	10	True	
26	1194	a_i	0b1111111111	10	10	True	
27	1195	a_i	0b1111111111	10	10	True	
28	1196	a_i	0b1111111111	10	10	True	
29	1197	a_i	0b1111111111	10	10	True	
30	1198	a_i	0b1111111111	10	10	True	
31	1199	a_i	0b1111111111	10	10	True	
32	1200	a_i	0b1111111111	10	10	True	
33	1201	a_i	0b1111111111	10	10	True	
34	1202	a_i	0b1111111111	10	10	True	
35	1203	a_i	0b1111111111	10	10	True	
36	1204	a_i	0b1111111111	10	10	True	
37	1205	a_i	0b1111111111	10	10	True	
38	1206	a_i	0b1111111111	10	10	True	
39	1207	a_i	0b1111111111	10	10	True	
40	1208	a_i	0b1111111111	10	10	True	
41	1209	a_i	0b1111111111	10	10	True	
42	1210	a_i	0b1111111111	10	10	True	
43	1211	a_i	0b1111111111	10	10	True	
44	1212	a_i	0b1111111111	10	10	True	
45	1213	a_i	0b1111111111	10	10	True	
46	1214	a_i	0b1111111111	10	10	True	
47	1215	a_i	0b1111111111	10	10	True	
48	1216	a_i	0b1111111111	10	10	True	
49	1217	a_i	0b1111111111	10	10	True	
50	1218	a_i	0b1111111111	10	10	True	
51	1219	a_i	0b1111111111	10	10	True	
52	1220	a_i	0b1111111111	10	10	True	
53	1221	a_i	0b1111111111	10	10	True	
54	1222	a_i	0b1111111111	10	10	True	
55	1223	a_i	0b1111111111	10	10	True	
56	1224	a_i	0b1111111111	10	10	True	
57	1225	a_i	0b1111111111	10	10	True	
58	1226	a_i	0b1111111111	10	10	True	
59	1227	a_i	0b1111111111	10	10	True	
60	1228	a_i	0b1111111111	10	10	True	
61	1229	a_i	0b1111111111	10	10	True	
62	1230	a_i	0b1111111111	10	10	True	
63	1231	a_i	0b1111111111	10	10	True	
64	1232	a_i	0b1111111111	10	10	True	
65	1233	a_i	0b1111111111	10	10	True	
66	1234	a_i	0b1111111111	10	10	True	
67	1235	a_i	0b1111111111	10	10	True	
68	1236	a_i	0b1111111111	10	10	True	
69	1237	a_i	0b1111111111	10	10	True	
70	1238	a_i	0b1111111111	10	10	True	
71	1239	a_i	0b1111111111	10	10	True	
72	1240	a_i	0b1111111111	10	10	True	
73	1241	a_i	0b1111111111	10	10	True	
74	1242	a_i	0b1111111111	10	10	True	
75	1243	a_i	0b1111111111	10	10	True	
76	1244	a_i	0b1111111111	10	10	True	
77	1245	a_i	0b1111111111	10	10	True	
78	1246	a_i	0b1111111111	10	10	True	
79	1247	a_i	0b1111111111	10	10	True	
80	1248	a_i	0b1111111111	10	10	True	
81	1249	a_i	0b1111111111	10	10	True	
82	1250	a_i	0b1111111111	10	10	True	
83	1251	a_i	0b1111111111	10	10	True	
84	1252	a_i	0b1111111111	10	10	True	
85	1253	a_i	0b1111111111	10	10	True	
86	1254	a_i	0b1111111111	10	10	True	
87	1255	a_i	0b1111111111	10	10	True	
88	1256	a_i	0b1111111111	10	10	True	
89	1257	a_i	0b1111111111	10	10	True	
90	1258	a_i	0b1111111111	10	10	True	
91	1259	a_i	0b1111111111	10	10	True	
92	1260	a_i	0b1111111111	10	10	True	
93	1261	a_i	0b1111111111	10	10	True	
94	1262	a_i	0b1111111111	10	10	True	
95	1263	a_i	0b1111111111	10	10	True	
96	1264	a_i	0b1111111111	10	10	True	
97	1265	a_i	0b1111111111	10	10	True	
98	1266	a_i	0b1111111111	10	10	True	
99	1267	a_i	0b1111111111	10	10	True	
100	1268	a_i	0b1111111111	10	10	True	
101	1269	a_i	0b1111111111	10	10	True	
102	1270	a_i	0b1111111111	10	10	True	
103	1271	a_i	0b1111111111	10	10	True	
104	1272	a_i	0b1111111111	10	10	True	
105	1273	a_i	0b1111111111	10	10	True	
106	1274	a_i	0b1111111111	10	10	True	
107	1275	a_i	0b1111111111	10	10	True	
108	1276	a_i	0b1111111111	10	10	True	
109	1277	a_i	0b1111111111	10	10	True	
110	1278	a_i	0b1111111111	10	10	True	
111	1279	a_i	0b1111111111	10	10	True	
112	1280	a_i	0b1111111111	10	10	True	
113	1281	a_i	0b1111111111	10	10	True	
114	1282	a_i	0b1111111111	10	10	True	
115	1283	a_i	0b1111111111	10	10	True	
116	1284	a_i	0b1111111111	10	10	True	
117	1285	a_i	0b1111111111	10	10	True	
118	1286	a_i	0b1111111111	10	10	True	
119	1287	a_i	0b1111111111	10	10	True	
120	1288	a_i	0b1111111111	10	10	True	
121	1289	a_i	0b1111111111	10	10	True	
122	1290	a_i	0b1111111111	10	10	True	
123	1291	a_i	0b1111111111	10	10	True	
124	1292	a_i	0b1111111111	10	10	True	
125	1293	a_i	0b1111111111	10	10	True	
126	1294	a_i	0b1111111111	10	10	True	
127	1295	a_i	0b1111111111	10	10	True	
128	1296	a_i	0b1111111111	10	10	True	
129	1297	a_i	0b1111111111	10	10	True	
130	1298	a_i	0b1111111111	10	10	True	
131	1299	a_i	0b1111111111	10	10	True	
132	1300	a_i	0b1111111111	10	10	True	
133	1301	a_i	0b1111111111	10	10	True	
134	1302	a_i	0b1111111111	10	10	True	
135	1303	a_i	0b1111111111	10	10	True	
136	1304	a_i	0b1111111111	10	10	True	
137	1305	a_i	0b1111111111	10	10	True	
138	1306	a_i	0b1111111111	10	10	True	
139	1307	a_i	0b1111111111	10	10	True	
140	1308	a_i	0b1111111111	10	10	True	
141	1309	a_i	0b1111111111	10	10	True	
142	1310	a_i	0b1111111111	10	10	True	
143	1311	a_i	0b1111111111	10	10	True	
144	1312	a_i	0b1111111111	10	10	True	
145	1313	a_i	0b1111111111	10	10	True	
146	1314	a_i	0b1111111111	10	10	True	
147	1315	a_i	0b1111111111	10	10	True	
148	1316	a_i	0b1111111111	10	10	True	
149	1317	a_i	0b1111111111	10	10	True	
150	1318	a_i	0b1111111111	10	10	True	
151	1319	a_i	0b1111111111	10	10	True	
152	1320	a_i	0b1111111111	10	10	True	
153	1321	a_i	0b1111111111	10	10	True	
154	1322	a_i	0b1111111111	10	10	True	
155	1323	a_i	0b1111111111	10	10	True	
156	1324	a_i	0b1111111111	10	10	True	
157	1325	a_i	0b1111111111	10	10	True	
158	1326	a_i	0b1111111111	10	10	True	
159	1327	a_i	0b1111111111	10	10	True	
160	1328	a_i	0b1111111111	10	10	True	
161	1329	a_i	0b1111111111	10	10	True	
162	1330	a_i	0b1111111111	10	10	True	
163	1331	a_i	0b1111111111	10	10	True	
164	1332	a_i	0b1111111111	10	10	True	
165	1333	a_i	0b1111111111	10	10	True	
166	1334	a_i	0b1111111111	10	10	True	
167	1335	a_i	0b1111111111	10	10	True	
168	1336	a_i	0b1111111111	10	10	True	
169	1337	a_i	0b1111111111	10	10	True	
170	1338	a_i	0b1111111111	10	10	True	
